batter_id,batter,comp_1,sim_1,comp_2,sim_2,comp_3,sim_3
12c3ba4d,P Khadka,SR Mukkamalla,94.5,G Mckeon,94.0,Waseem Muhammad,93.6
12c9c558,Wang Qi,B Muzarabani,82.9,AN Toube,80.0,N Nuntarach,79.9
12eddf28,RJ Harris,JP Faulkner,80.6,SW Poynter,80.4,Imad Wasim,76.9
12f53be7,Abdul Rahman,Mohammad Naim,80.3,W Miyauchi,79.4,MJ Clarke,78.6
130d9e0d,Tayyeb Javed,FA Allen,83.3,Mohammad Naveed,79.3,Imran Nazir,75.4
1339f52a,M Fontaine,C Karunaratne,76.3,WP Masakadza,71.9,Yasin Patel,71.7
13501ff4,Mohamed Khan,AN Toube,81.4,P Suanchuai,79.1,S Conteh,75.3
13598ebc,A Krishna,GD Elliott,71.2,JP Faulkner,69.6,Imad Wasim,68.5
136848e6,J Dunn,P Thongsa,80.6,ROC Dunka,71.3,R Sakurano-Thomas,67.6
138e30ab,Yair Nagavkar,N Nuntarach,74.8,Mohamed Rishwan,73.4,Khizar Hayat,71.6
13bc54a8,U Aryaman Sunil,C de Grandhomme,77.6,Harmeet Singh,71.7,AD Russell,70.2
13bf1d91,Sulaiman Ali,GA Priandana,77.0,Awais Ahmed,76.3,Shashikant Laxman,72.3
13c35c9e,TG Southee,SP Narine,88.2,Usman Najeeb,79.4,YK Pathan,75.0
13f21a98,Alexandros Karvelas,S Bau,84.1,SSM Stanislaus,81.6,Gaurav Tiwari,79.5
14157abf,Aqib Iqbal,T Stubbs,93.0,GD Phillips,92.8,A Ashokan,92.4
14318ae4,MS Maker,RK Paudel,93.4,Tilak Varma,92.6,SK Raina,91.0
1439a13c,VE Tembo,K Hinds,74.5,SA Jumbe,64.2,RW Chakabva,61.9
14810ee7,Kaleem Sana,Vinay Ravi,88.2,Khalid Ahmadi,84.3,Kaleemullah,80.4
1494a583,Dhiman Ghosh,FJ Klaassen,92.1,V Baskaran,78.8,AG Cremer,74.9
14af45c4,KDA Lukies,C Brennan,84.1,I Udana,80.1,GP Swann,79.7
14b14cd8,DM Bravo,A Randhawa,81.3,Qamar Mushtaque,79.6,ZE Green,74.2
14cbe9b7,Zaid Soulat,Shaheryar Butt,76.2,MN Samuels,73.0,KC Ramamoorthy,72.9
14e1fdab,Amar Sharma,Mohamed Azzam,81.4,N Tanner,79.4,Yusuf Ebrahim,75.6
14e58d17,E Yaver,B Muzarabani,79.2,V Baskaran,79.1,AJ Jabiri,78.8
14ea3348,A Amado,Thuya Aung,72.6,S Foster,64.6,C Rububagumya,62.8
14f96089,A Zampa,CA Young,95.0,Bilal Khan,91.3,Abdur Razzak,86.9
14fd10b5,Haider Butt,MG Erasmus,96.8,F du Plessis,96.7,JP Duminy,95.9
1500d104,Imtiaz Khan,AU Rashid,83.9,SW Poynter,81.6,DL Vettori,81.4
151e8077,CS Baugh,AU Rashid,83.3,Nasum Ahmed,79.3,Ijaz Hussain,78.9
15322a7b,TA Dudnath,Khushdil Shah,75.1,Irfan Hafejee,71.7,Thuya Aung,71.0
153aaa6f,MD Byrne,B Muzarabani,89.0,S Yeshi,84.7,Abdur Razzak,81.6
1558c83d,Apon Mustafizur,B Muzarabani,91.3,S Yeshi,79.2,V Baskaran,77.8
156378d8,S Jora,V Shukla,90.9,MN Waller,90.2,I Takahashi,88.9
156d0ea2,SR Mukkamalla,Waseem Muhammad,96.3,DA Warner,96.2,PD Salt,95.3
1579d497,Ameel Mauroof,B Balala,74.8,N Senamontree,74.4,MB Tambe,69.7
1581c6be,T Ulutuna,FJ Klaassen,80.5,V Baskaran,66.0,N Nuntarach,61.7
15c766c3,Inam-ul-Haq,BRM Taylor,90.9,KP Pietersen,88.9,DPMD Jayawardene,88.2
15fe1668,O Casasola,AJ Jabiri,88.6,Mohamed Rishwan,82.6,HA Jackson,76.5
16084b50,LA Simango,K Piet,89.0,Bilal Khan,83.3,Abdur Razzak,80.6
161641cd,Aamer Ikram,AK Mohan,85.1,JT Smuts,77.5,SF Tiai,67.2
1636356e,Zuber Sunasara,B Muzarabani,88.8,AJ Jabiri,82.7,V Baskaran,81.0
167b3c71,Simon Shalders,P Suanchuai,90.0,J Jemison,80.8,S Conteh,79.8
1688f2dc,T Lungameni,FA Allen,73.8,HER Tyler,70.1,HA Chohan,68.9
16c50be4,P Dhiman,Sufyan Mehmood,83.8,Mohamed Azzam,78.8,D Jakiel,78.7
16d52916,Aqif Farooq,Abdur Razzak,93.2,PVD Chameera,87.6,Bilal Khan,85.5
16ddd36b,TD Chaoana,WP Masakadza,81.7,KS Bagabena,70.6,J Overton,63.4
16dfcc19,Umar Gul,TG Southee,72.4,Fitri Sham,71.0,SP Narine,68.1
16f4cc7e,A Bulow,Sohaib Maqsood,66.2,A Turay,61.9,CN Onwuzulike,60.8
16fa34cf,D Marsic,Thuya Aung,83.4,HA Jackson,78.3,Ali Masood,76.7
172dff15,C Bosch,P Utseya,75.4,PA van Meekeren,73.4,AJ Hosein,71.2
1747ea18,DS Airee,DA Miller,95.6,SR Watson,93.9,Haider Butt,93.5
175937f6,R Sandeep,Khalid Ahmadi,79.8,AF Milne,78.7,GC Murtaza,75.0
175d3d9f,Mohmedazim Abbasbhai,KR Mayers,80.3,Sarfaraz Ali,80.2,Fitri Sham,79.6
177009a5,LA Collado,Ibrahim Rizan,73.7,Arshdeep Singh,66.4,PVD Chameera,64.5
1777c020,Fakhar Zaman,Sikandar Raza,96.9,AB de Villiers,96.7,MR Marsh,96.5
1798078c,A Randhawa,Sufyan Mehmood,82.8,DM Bravo,81.3,Zeerak Chughtai,78.8
17aa4f1d,Aaron Jones,Towhid Hridoy,89.8,LRPL Taylor,88.8,AM Rahane,88.5
17bc032c,C Munoz-Mills,D Wiese,85.4,J Botha,83.1,S Prasanna,83.1
17e2a2d6,R Dianish,Ilyas Ataullah,86.6,MA Jones,82.7,PS Athavale,82.2
17efdeb8,Raqibul Hasan,Hassan Rasheed,87.4,Tenjin Rabgey,67.0,AA Onikoyi,66.9
17f507e7,MA Algi,T Tshose,75.1,AG Cremer,73.7,D Wheatley,71.2
17f68661,RT Rubbi,AG Cremer,83.6,N Nuntarach,83.5,Jaswinder Singh,79.9
17fbaab5,FL Reifer,OA Shah,78.6,SF Tiai,77.2,LMP Simmons,77.0
180e2c15,Ismaila Tanba,Soumya Sarkar,77.0,E Dusingizimana,76.8,A Turay,74.6
18261c22,SJ Myburgh,KD Kesuma,88.4,M van Lingen,88.0,KH Prajapati,87.1
18675d8d,Mihir Patel,G Bakiweyem,70.1,Ibrahim Rizan,67.7,Simi Singh,67.4
18a0ba24,S Smith,Abdur Razzak,93.3,Bilal Khan,85.4,FJ Klaassen,85.3
18ac3318,Mohammed Faraazuddin,WJ Cope,89.1,Abdur Razzak,84.4,AG Cremer,80.0
18ae55e4,T Tshose,Mohamed Rishwan,69.4,D Wheatley,67.4,AG Cremer,65.4
18c78b11,RE Levi,II Selemani,86.2,OJ Hairs,85.9,Aslam Khan,83.0
18db3f22,C Waiswa,D Heyliger,88.2,S Prasanna,85.3,JA Morkel,85.0
18eaf2fa,Amjad Javed,T Nightingale,84.5,B Niaz,83.2,Imran Anwar,83.1
18fac429,SR Patel,BJ Haddin,79.7,ZE Green,74.3,Aizaz Khan,73.8
18fcb85f,Jaikumar Thakur,AJ Jabiri,88.9,Khin Aye,83.0,D Jakiel,80.8
190957d2,IKEG Artawan,CN Kakuru,78.3,C Hinze,74.0,AM Kimote,72.8
1911dcbc,AAP Rivero,D Parashar,70.8,Dawood Ahmadzai,66.4,R Sakurano-Thomas,62.2
191ee2f2,J Khadka,CA Young,85.6,Bilal Khan,82.5,A Zampa,81.5
1920c721,WKD Perkins,Sufyan Mehmood,66.9,S Foster,62.1,CA Soper,59.7
192f2caf,A Bhargava,MG Johnson,81.7,SP Narine,74.7,Saeed Ajmal,73.2
193ef196,Sharjeel Khan,T Marumani,92.1,Saim Ayub,92.0,KR Mayers,91.5
195fb6db,Imran Khan (1),B Muzarabani,88.1,S Yeshi,85.5,Abdur Razzak,82.8
19708692,MW Parkinson,B Muzarabani,91.9,S Yeshi,87.3,Abdur Razzak,79.3
19758a47,CG Osborne,Sufyan Mehmood,75.5,D Jakiel,73.9,CA Soper,70.4
19845ff5,Areeb Quadir,G Bakiweyem,77.6,Simi Singh,77.3,E Mathew,76.9
19b9f399,CJ Green,B Kumar,85.4,AU Rashid,78.5,CA Young,75.4
19c56e6e,AJ Mosca,HG Munsey,91.7,Karanbir Singh,90.2,RR Patel,88.6
1a156c88,DJM Short,A Vala,90.9,G Gambhir,90.9,JM Bairstow,90.8
1a2676c5,SA Abbott,Nasum Ahmed,85.2,AU Rashid,83.1,Haris Rauf,79.2
1a3295a1,J Wilson,GJ Maxwell,86.9,T Banton,81.9,S Wickramasekara,81.5
1a353572,Saeed Waqar Ali,AG Cremer,92.2,Abdur Razzak,88.8,Jaswinder Singh,85.4
1a37008a,K Mothlhanka,O Manishimwe,89.3,KH Prajapati,76.4,D Ndikubwimana,76.3
1a3cc554,RK Paudel,KS Williamson,94.8,Towhid Hridoy,94.3,Mahmudullah,94.3
1a417a09,IM Farrell,B Muzarabani,85.5,C Wright,80.7,Abdur Razzak,80.7
1a448be0,B White,Pavandeep Singh,67.8,B Balala,67.2,B Kumar,65.7
1a54d618,Mohammed Irshad,AT Nidamanuru,88.8,Karan KC,83.2,NM Coulter-Nile,82.6
1a597e24,HAG Madhushanka,B Muzarabani,92.2,S Yeshi,82.0,C Wright,78.5
1a5d690f,Gurpreet Singh,B Ito-Davis,82.0,MRJ Watt,76.9,LM Jongwe,74.4
1a628a92,Mohammad Kamran,Akhil Anil,73.2,Nasir Hossain,71.3,MC Henriques,70.9
1a710f40,Ali Rasool,FJ Klaassen,86.8,V Baskaran,85.0,AG Cremer,84.3
1a8cedc8,M Jele,AG Cremer,84.6,Ibrahim Rizan,83.6,B Balala,81.5
1a8eebbe,Shafiul Islam,Abdur Razzak,88.8,AG Cremer,88.8,Ibrahim Rizan,83.4
1a8f879b,Mujeeb-ur-Rehman,DG Blampied,85.7,MA Starc,76.1,Sufyan Mehmood,75.7
1a9e9efe,Bilal Hassun,AF Milne,97.0,Muhammad Wafiq,95.8,Umair Qasim,83.7
1ab8beda,T Rajiv,Dylan Steyn,86.2,M van Lingen,85.7,T Marumani,82.9
1aba45cd,Sahibzada Farhan,Waseem Muhammad,97.8,DA Warner,96.7,Q de Kock,96.6
1abb78f8,SN Thakur,Rafiullah,77.9,Mashrafe Mortaza,77.8,FA Allen,77.3
1ac2a995,HR Walsh,C Wright,70.1,S Yeshi,68.9,S Rungrueang,66.3
1ac8edcf,J Pickering,AM Kimote,71.7,C Karunaratne,65.5,Z Bimenyimana,63.3
1adb8ee8,Sompal Kami,Khalid Zahid,87.4,Hamza Tariq,80.3,Delawar Khan,79.9
1afdbdbf,JWM Dalrymple,MJ Clarke,84.8,V Ganesan,83.9,Mohammad Naim,81.1
1b62ed99,Anskumar Ahir,Bilal Khan,91.2,Abdur Razzak,88.8,CA Young,84.7
1b668884,MS Sinclair,B Muzarabani,90.8,C Wright,80.7,S Yeshi,80.3
1b6fef02,P Mustard,VP Thamotharam,97.6,GJ Maxwell,94.6,Fakhar Zaman,94.5
1b77c4c6,Shaik Basha,Musa Shaheen,77.0,Nurul Hasan,71.4,Haroon Arshad,67.0
1b8c2b54,M Prasanna,FA Allen,84.4,Sohaib Maqsood,76.2,SP Narine,73.0
1ba16d18,Tarun Sharma,C Kyewuta,87.4,Ehsan Khan,80.3,DL Vettori,78.2
1bada9da,Ainool Hafizs,Ijaz Hussain,80.0,M Taniyama,73.3,SR Thompson,73.1
1bae756b,ADS Fletcher,AR Naidoo,67.5,R Rohan,62.0,CG Williams,57.7
1bb0993e,Abu Jayed,FJ Klaassen,88.0,B Muzarabani,85.6,Abdur Razzak,85.3
1bc71d98,Izhar Hussain,B Muzarabani,91.2,Abdur Razzak,85.0,V Baskaran,83.4
1bd16445,VM Nyauchi,Bilal Khan,91.2,Abdur Razzak,86.3,A Shukla,83.4
1bdbf53b,B George,DS Bajwa,88.2,VB Chikkannaiah,84.7,Tanzid Hasan,84.6
1be67d37,RTM Mendis,Ibrahim Rizan,64.0,Arshdeep Singh,61.6,J Overton,59.8
1be70c88,LPC Silva,HDRL Thirimanne,71.5,PBB Rajapaksa,70.1,Mehedi Hasan Miraz,68.8
1c014a94,K Dasan,G Bakiweyem,73.9,Ibrahim Rizan,71.3,Simi Singh,65.7
1c17e270,RV Uthappa,F du Plessis,87.6,A Vala,86.2,LMP Simmons,85.6
1c1bb0d5,MB Tambe,Mohamed Azzam,85.8,N Senamontree,80.7,Mohameed Taiwo,77.8
1c366af1,E Batkhuyag,Y Saranonnakkun,61.5,C Hinze,58.3,P Suanchuai,54.2
1c40f69f,S Tosic,AJ Jabiri,76.5,Khin Aye,71.3,Sufyan Mehmood,69.4
1c4161b3,Bilal Safdar,J Dzulfikar,65.7,C Pengkumta,65.0,Hassan Rasheed,59.2
1c5c3dce,IO Okpe,K Waiswa,92.1,Akhil Anil,84.9,MM Baig,82.9
1c5c65d6,S Jele,FJ Klaassen,90.3,V Baskaran,77.7,A Shukla,76.8
1c8ada57,T Ritawa,FJ Klaassen,75.6,AN Toube,73.9,N Nuntarach,70.4
1c8cd1c3,J Horrocks,C Kyewuta,86.2,AU Rashid,82.1,B Kumar,77.5
1c914163,Yuvraj Singh,SR Watson,95.0,DA Miller,94.4,SA Yadav,94.1
1ca51098,Hassan Rasheed,C Rububagumya,77.3,Tenjin Rabgey,63.6,AA Onikoyi,63.5
1cad1601,K Sathish,MB Kruger,76.4,SSM Stanislaus,74.6,S Movva,73.4
1cb14aa4,CJ Dala,AS Joseph,75.9,K Piet,75.1,Shakeel Ahmed,71.4
1ce4f664,KS Bagabena,M Taniyama,79.6,WP Masakadza,76.7,Ehsan Khan,74.3
1d048deb,BOP Fernando,Nazmul Hossain Shanto,86.8,BRM Taylor,86.2,SG Mangela,85.6
1d1c6410,J West,AJ Ayannaike,79.4,Mohamed Rishwan,77.8,RDB Ahir,76.0
1d45c01a,A Andrews,K Rabada,59.0,I Kaia,55.6,AJ Ayannaike,54.2
1d50ed62,S Hongsi,FA Allen,89.3,D Heyliger,85.9,V Sehwag,85.7
1d6d8a8b,Zaki Ul Hassan,V Zimonjic,70.4,Hussain Talat,56.2,A Dutt,51.2
1d6e8f52,T Taylor,E Kubwimana,87.9,C Wright,83.8,M Mooketsi,82.2
1d89c232,BV Save,R Lutaaya,81.0,A Turay,72.2,H Carlyon,68.1
1d8a3ca6,B Namsrai,Abdur Razzak,82.5,WJ Cope,81.6,B Muzarabani,81.3
1dc12ab9,SK Raina,Mohammad Hafeez,97.2,SS Iyer,96.2,Ahmed Faiz,95.3
1dc3330f,E Bhonkar,FJ Klaassen,86.7,CA Young,80.7,Abdul Majid Abbasi,80.4
1deb4c0c,OB Nightingale,Mohammad Nadeem,92.8,Milind Kumar,88.0,Hisham Sheikh,87.8
1e1a8922,KDC Clarke,B Muzarabani,84.1,Abdur Razzak,82.1,S Yeshi,79.9
1e25b5bf,C Carter,S Foster,92.8,Hisham Sheikh,89.5,J Barker,85.3
1e3da0b7,VRCF Poubel,B Muzarabani,85.5,AN Toube,82.1,N Nuntarach,78.2
1e3db5f4,C Bevin,SW Poynter,78.4,Imad Wasim,76.6,Ijaz Hussain,74.4
1e43a8c8,Sukhkaran Sahi,FJ Klaassen,85.5,CA Young,81.4,Bilal Khan,78.6
1e50426a,M Kristensen,Devender Singh,62.5,P Suanchuai,60.3,C Hinze,56.4
1e569fb0,S Veerapathiran,Sohaib Maqsood,78.1,Rafiullah,74.9,Sayed Monib,74.8
1e5708ac,Zahid Hussain,DL Vettori,81.9,SW Poynter,81.3,AU Rashid,81.3
1e78c51c,J Sebanja,AU Rashid,86.6,B Kumar,84.0,Pavandeep Singh,71.4
1e960f2a,C Kieswetter,GC Smith,94.5,Tamim Iqbal,94.2,J Baker,93.5
1e98804a,RA Sealy,TC Barker,91.6,Aamir Kaleem,88.6,Imran Nazir,86.1
1eb2b096,J Batinibulu,Abdur Razzak,90.1,Bilal Khan,85.3,CA Young,85.2
1eb5affb,Paing Danu,A Limdawala,76.8,VS Padhaal,73.7,F Achelam,69.8
1ebfbbe4,Xie Kunkun,N Nuntarach,84.4,P Suanchuai,81.8,AJ Jabiri,80.2
1ed476fe,Umar Nawaz,RG Mukasa,89.6,T Parima,86.7,S Sesazi,86.0
1ee08e9a,JA Richardson,MG Johnson,77.5,Ehsan Khan,68.2,LN Oluoch,63.0
1ee9a0f6,Syed Ali Gillani,AU Rashid,81.7,SW Poynter,76.0,Ehsan Khan,70.8
1ef6ed2b,PUKK Arachchige,D Jakiel,80.5,FJ Klaassen,79.7,N Nuntarach,77.8
1efd12d1,PR Brown,Bilal Khan,83.2,CA Young,83.1,Abdur Razzak,77.4
1f08084c,J Clough,Shakeel Ahmed,72.9,CA Soper,62.5,AS Joseph,59.9
1f13eba1,Muhammad Haziq Aiman,Faisal Khan,93.6,CV Anto,92.4,Asif Ali,91.6
1f22730e,Rafiulah Alokozai,S Yeshi,79.6,Abdur Razzak,74.6,B Muzarabani,74.1
1f28fdfd,GR Russ,B Masaba,68.4,K Doriga,67.7,DA Blignaut,65.4
1f3b9f8d,M Akayezu,Akhil Anil,81.9,IO Okpe,74.0,K Waiswa,74.0
1f3e41fe,A Rajshekara,AK Mohan,71.8,Irfan Hafejee,69.9,MTMMJ Ave,69.9
1f41b702,Anique Uddin,J Singye,78.8,Shakeel Ahmed,74.9,Khushdil Shah,66.7
1f490b28,AR Puri,M Mooketsi,87.9,Bilal Khan,85.3,Abdul Majid Abbasi,84.3
1f4a78c5,Utkarsh Jain,DL Brangman,63.4,Kaleemullah,57.2,P Utseya,55.2
1f5622a9,M Kulfiwala,A Halbhavi,79.2,DL Brangman,72.6,P Thongsa,61.7
1f6f321d,AK Roger,H Lin Aung,81.7,P Suanchuai,78.6,AN Toube,73.8
1f74f675,T Yotharat,K Piet,87.6,M Theekshana,83.9,S Yeshi,79.7
1f7adc8a,Arafat Sunny,MG Johnson,74.5,BM Scholtz,72.8,Saeed Ajmal,69.1
1f8b4fec,T Vanuarua,Abbas Afridi,67.9,Fitri Sham,66.2,JT Smuts,63.7
1f8e97d7,D Uwimana,OB Nightingale,70.1,LD Chandimal,69.5,S Foster,65.1
1f943bef,H Rathod,F Behardien,89.3,MS Dhoni,88.4,MEK Hussey,87.8
1fb04d31,AA Jasani,V Saini,92.7,Walid Ghauri,92.5,Fiaz Ahmed,91.9
1fb2f362,IS Billcliff,RP Burl,89.1,ZM Tribe,88.3,Aqib Iqbal,88.1
1fbc10cd,S Kruger,B Muzarabani,88.3,S Yeshi,82.9,S Rungrueang,79.7
1fbef290,G Wijekoon,B Muzarabani,90.4,FJ Klaassen,88.2,Abdur Razzak,86.5
1fc6ef83,SD Hope,JC Buttler,97.4,KL Rahul,97.0,Ahmed Hassan,96.3
1fed517a,Tenjin Rabgey,AA Onikoyi,80.1,RW Chakabva,79.1,K Hinds,73.2
2002c586,Omar Hussain,P Suanchuai,85.0,S Conteh,81.6,S Yeshi,80.9
2011735e,A Shahi,YK Pathan,88.6,Usman Najeeb,88.3,M Yunusu Issa,85.8
20321b0c,K Lake,DL Vettori,77.8,JP Faulkner,75.5,SW Poynter,74.0
20481563,MNM Aslam,Hammad Mirza,85.2,YS Samra,82.4,H Klaasen,81.7
20494202,V Hristov,AG Cremer,81.2,AN Toube,76.4,N Nuntarach,75.6
2064e555,Lucas Rossi,CN Ackermann,87.1,N Mugabe,81.4,Saud Islam,80.7
206efeb1,PR Surve,Riazat Ali Shah,95.6,Shoaib Malik,92.1,RR Patel,92.1
2090e94d,J Vira,Yusuf Ebrahim,83.7,Mohamed Azzam,75.4,Ibrahim Hassan,72.2
20988564,Virendra Kumar,Saeed Ajmal,80.1,MG Johnson,78.1,BM Scholtz,76.6
209e91e6,B Kohler-Cadmore,KR Mayers,89.4,PR Stirling,87.5,SV Samson,86.6
20a941bb,M Ntini,K Rabada,71.3,S Yeshi,57.6,Shoriful Islam,53.7
20ab5aad,PD Blignaut,S Yeshi,82.9,B Muzarabani,81.7,S Rungrueang,77.3
20ac8219,S Vashisht,SC Getkate,71.3,Sohaib Maqsood,68.5,JP Faulkner,68.1
20b559ab,P Byron,B Muzarabani,85.7,S Yeshi,81.9,S Rungrueang,79.5
20d948ae,B Maphosa,CA Soper,76.2,KS Bagabena,72.2,Yasin Patel,69.3
20e3030d,P Ayoleyine,B Muzarabani,92.1,S Yeshi,82.2,S Rungrueang,78.4
20f3a03d,RM Jariwala,HM Amla,93.1,G Gambhir,92.2,JH Kallis,90.3
20f4a109,TGJ Gruijters,Shakeel Ahmed,79.5,S Vijay Unni,76.6,AS Joseph,76.3
20f65440,Waqas Haider,P Useni,94.9,Shahid Afridi,90.2,CV Anto,89.1
210b05cb,Ehsan Adil,CA Young,85.8,Bilal Khan,83.5,A Zampa,79.5
21267b60,P Chin,WJ Cope,86.8,Mohamed Rishwan,82.9,N Nuntarach,81.9
212aeedd,N Peter,BM Scholtz,77.4,JP Faulkner,72.0,Ehsan Khan,69.7
214cf493,KB Ahir,Saeed Ajmal,62.3,L Ngidi,58.1,Umar Gul,56.8
21526a38,E Jabarkhel,AU Rashid,85.1,B Kumar,79.1,Ijaz Hussain,79.1
21549344,K Motlanka,D Ndikubwimana,86.0,C Roberts,84.8,V Ganesan,82.1
216697bf,Mabsar Abdulla,Thuya Aung,81.3,Sufyan Mehmood,79.3,Shahil Momin,76.4
2182013e,SW Masakadza,K Piet,90.5,M Theekshana,73.5,S Rungrueang,72.9
218c7eab,Basir Ahamad,JP Duminy,94.7,Sohail Ahmed,93.5,Fiaz Ahmed,92.7
218d4d78,MT Renshaw,AP Rajeevan,82.1,BFW de Leede,79.9,Faisal Mubashir,78.6
21946d0d,AM Oyede,AJ Jabiri,88.1,Khin Aye,82.0,D Jakiel,76.7
219a417a,Assad Borham,FJ Klaassen,89.0,V Baskaran,83.7,B Muzarabani,82.3
21afb939,Shoaib Khan,MO Kitunda,76.4,Divyendra Singh,73.4,A Natubhai Ahir,70.8
21b67523,F Mutua,BM Scholtz,73.2,SP Narine,66.3,Mudassar Bukhari,65.1
21b97584,Mrittunjoy Chowdhury,AJ Jabiri,79.3,V Baskaran,78.2,Khin Aye,78.1
21bfd654,Pratik Agnihotri,J Singye,72.7,Thuya Aung,68.4,Shakeel Ahmed,67.4
21d4e29b,Navdeep Saini,AU Rashid,80.4,KMDN Kulasekara,80.1,Saeed Ajmal,74.4
21d6eb6a,Shakeel Ansar,B Muzarabani,88.7,S Yeshi,84.7,S Rungrueang,79.7
21dbacff,Abdul Samad,Pavandeep Singh,82.3,B Kumar,71.0,CA Young,68.1
21e5f325,TA Blundell,A Shreshta,72.9,R Obuya,71.9,Dylan Steyn,71.8
21fe743b,STRA de Silva,Hussain Talat,69.6,Abhijeet Ahuja,65.7,J Singye,63.4
220d2ac0,G Campbell,AJ Jabiri,84.6,V Baskaran,82.6,Khin Aye,80.5
22176fe7,MJ Richardson,Shan Masood,93.9,BA Pai,93.1,MR Swart,91.5
221ad9d9,GP Swann,MA Starc,74.2,C Brennan,72.2,CJ Jordan,67.9
2237eb05,Bilal Ahmad Mir,Khalid Ahmadi,88.0,S Prasanna,80.5,Vinay Ravi,79.2
224a9f5e,DG Weakley,S Yeshi,82.5,S Rungrueang,79.9,HR Walsh,78.1
2254ab79,Sarfraz Ahmed,RK Paudel,89.8,MWR Stokes,89.4,Ahmed Faiz,88.5
22651574,D Nanda,P Baron,86.8,RR Patel,81.5,JW Jenner,81.1
2278c4ca,R Sharma,D Doyle-Calle,93.3,D Wiese,93.0,E Beukes,91.8
22860288,RJ Kirtley,Ibrahim Rizan,76.3,A Zampa,68.5,G Bakiweyem,68.3
22ae3041,Fawad Ahmed,CA Young,86.2,B Kumar,84.1,A Zampa,76.7
22ae4973,Zuhair Muhammad,V Baskaran,83.2,FJ Klaassen,82.6,AJ Jabiri,81.4
22b25a18,Noorullah Sidiqi,D Heyliger,87.0,Sayed Monib,86.3,P Useni,86.3
22bd731a,DG Brownlie,B Muzarabani,93.8,S Yeshi,82.1,Abdur Razzak,78.2
22bdbba3,M Bhatia,FJ Klaassen,91.3,V Baskaran,84.6,Abdur Razzak,82.2
22d73540,Jahandad Khan,AL Phehlukwayo,79.9,AG Cremer,63.4,Ali Farasat,62.1
22fb205e,Praveen Santhanakrishnan,C Hinze,74.8,K Hinds,71.4,CN Onwuzulike,68.9
2306b48a,Kuldeep Gurjar,Hassan Rasheed,81.8,C Pengkumta,72.5,C Rububagumya,64.9
2318ba22,TLW Cooper,AR Ramjani,92.9,SC Williams,92.5,S Thanikaithasan,90.8
231daa19,Asif Shaikh,T Tshose,73.7,S Yeshi,66.9,D Wheatley,65.8
2327fdc7,AA Rahayu,R Sakurano-Thomas,72.9,Yasin Patel,71.4,NL McCullum,69.9
2343b4bf,WT Mubayiwa,C Kyewuta,76.4,Ijaz Hussain,70.3,SW Poynter,70.0
235c2bb6,H Klaasen,LS Livingstone,93.3,MP Stoinis,93.2,Bilal Tahir,91.2
23cca426,OF Smith,Karan KC,90.4,D Heyliger,80.3,JO Holder,79.4
23d4170c,RW Hartley,Abdur Razzak,88.2,Bilal Khan,87.7,CA Young,83.9
23eeb873,DL Chahar,Amir Zaib,72.5,G Stewart,69.3,Shaheen Shah Afridi,69.0
23eedcd3,Shahbaz Badar,T Tshose,80.2,D Wheatley,78.1,WJ Cope,76.3
23f94c02,J Drysdale,K Rabada,68.6,S Yeshi,64.6,Arshdeep Singh,56.5
23fa9ea9,Abdul Waheed,Mohammad Hafeez,97.4,DPMD Jayawardene,96.8,KP Pietersen,96.7
241a104c,V Hampihallikar,Kim Daeyeon,71.4,Yves Cyusa,69.9,Thuya Aung,67.5
243431b5,KJ O'Brien,K Mishara,94.1,Shaiman Anwar,90.6,Dylan Steyn,90.1
243a2cf1,H Isorena,AF Milne,84.4,Muhammad Wafiq,81.0,K Nestor,81.0
244009ae,Irfan Hafejee,Thuya Aung,79.0,SK Awiah,72.8,Shah Abrar Hussain,70.6
244048f6,Arshdeep Singh,KD Mills,70.9,Junaid Siddique,66.7,J Overton,64.6
245c97cb,TS Mills,B Muzarabani,76.0,AG Cremer,75.5,S Yeshi,74.4
2472ad2c,Aamir Lal,Syed Aziz,91.1,DMW Rawlins,90.8,Luqman Butt,90.3
24776ac5,GH Smit,Ali Masood,84.6,T Bavuma,83.5,R Rohan,75.9
2494ff9e,D Ajekun,S Desungnoen,76.2,A Kirschbaum,73.5,J Bangura,71.1
2498e163,JR Hopes,D Ramdin,82.5,Junaid Aziz,82.3,BA Stokes,81.2
249d60c9,AU Rashid,S Lamichhane,85.7,MA Starc,81.7,Nasum Ahmed,80.5
249fe400,Lemar Momand,Abdur Razzak,92.1,Bilal Khan,89.2,M Theekshana,87.6
24a93558,OE Taylor,B Balala,80.6,V Baskaran,77.5,Abdur Razzak,77.3
24ad97e7,BF Calitz,L Canessane,85.0,SA Edwards,83.6,DJ Mitchell,82.1
24bb1c2f,Haris Rauf,Washeem Abbas,85.7,Nasum Ahmed,79.1,Junaid Siddique,79.0
24c1844e,S Chaudhary,D Wheatley,70.9,AL Phehlukwayo,67.7,ROC Dunka,65.1
24ecc358,TM Dowlin,Mohammad Rizwan,87.5,BA Pai,86.2,Babar Azam,86.1
24fcd95d,Kashif Daud,R Ngarava,80.9,Karan KC,76.0,HA Chohan,66.1
2503e881,A Nel,S Yeshi,84.3,B Muzarabani,84.0,Abdur Razzak,82.0
2513b4fe,Kashif Siddique,R Sandaruwan,95.0,AA Obanda,92.3,T Parima,89.9
